Unit,Team,Initiative,Описание,Стейкхолдер (мок),25_Q1_Стоимость,25_Q1_Поддержка,25_Q1_On-Track,25_Q1_Metric Plan,25_Q1_Metric Fact,25_Q1_Other Costs,25_Q1_Comment,25_Q2_Стоимость,25_Q2_Поддержка,25_Q2_On-Track,25_Q2_Metric Plan,25_Q2_Metric Fact,25_Q2_Other Costs,25_Q2_Comment,25_Q3_Стоимость,25_Q3_Поддержка,25_Q3_On-Track,25_Q3_Metric Plan,25_Q3_Metric Fact,25_Q3_Other Costs,25_Q3_Comment,25_Q4_Стоимость,25_Q4_Поддержка,25_Q4_On-Track,25_Q4_Metric Plan,25_Q4_Metric Fact,25_Q4_Other Costs,25_Q4_Comment,26_Q1_Стоимость,26_Q1_Поддержка,26_Q1_On-Track,26_Q1_Metric Plan,26_Q1_Metric Fact,26_Q1_Other Costs,26_Q1_Comment,26_Q2_Стоимость,26_Q2_Поддержка,26_Q2_On-Track,26_Q2_Metric Plan,26_Q2_Metric Fact,26_Q2_Other Costs,26_Q2_Comment,26_Q3_Стоимость,26_Q3_Поддержка,26_Q3_On-Track,26_Q3_Metric Plan,26_Q3_Metric Fact,26_Q3_Other Costs,26_Q3_Comment,26_Q4_Стоимость,26_Q4_Поддержка,26_Q4_On-Track,26_Q4_Metric Plan,26_Q4_Metric Fact,26_Q4_Other Costs,26_Q4_Comment
Client Platform,Pilorama,Развитие сервиса лояльности,,"Eurasia, IMF, MENA, Drinkit",0,FALSE,TRUE,[MOCK] Новые уровни лояльности,[MOCK] Внедрено,0,,0,FALSE,TRUE,[MOCK] Сгорание бонусов,[MOCK] Внедрено,0,,0,FALSE,TRUE,[MOCK] Реферальная программа,[MOCK] Внедрено,0,,0,FALSE,FALSE,[MOCK] Геймификация,[MOCK] Внедрено,0,[MOCK] Сложности геймдизайна,150 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,152 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,148 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,151 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Client Platform,Pilorama,Скоринг клиента,,Eurasia,0,FALSE,TRUE,[MOCK] Разработка модели скоринга,[MOCK] Готово,0,,0,FALSE,TRUE,[MOCK] Интеграция с CRM,[MOCK] Готово,0,,0,FALSE,FALSE,[MOCK] Тестирование предсказаний,[MOCK] Готово,0,[MOCK] Модель переобучилась,0,FALSE,TRUE,[MOCK] Внедрение в процессы,[MOCK] Внедрено,0,,150 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,250 000,FALSE,TRUE,[MOCK] Дообучение модели,[MOCK] Точность +2%,10 000,,155 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,5 000,[MOCK] Инцидент,152 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Client Platform,Pilorama,GDPR-аудит по перс данным,,"Eurasia, IMF, MENA, Drinkit",0,FALSE,TRUE,[MOCK] Аудит хранения ПД,[MOCK] Проведен,0,,0,FALSE,TRUE,[MOCK] Составление плана исправлений,[MOCK] Составлен,0,,0,FALSE,TRUE,[MOCK] Реализация права на забвение,[MOCK] Готово,0,,0,TRUE,FALSE,[MOCK] Финальный аудит,[MOCK] Пройден,0,[MOCK] Замечания юристов,50 000,TRUE,TRUE,[MOCK] Регулярная проверка,[MOCK] Пройдено,1 000,,50 000,FALSE,TRUE,[MOCK] Обновление политик,[MOCK] Обновлено,1 000,,0,TRUE,TRUE,[MOCK] Регулярная проверка,[MOCK] Пройдено,1 000,,0,TRUE,TRUE,[MOCK] Регулярная проверка,[MOCK] Пройдено,1 000,
Client Platform,Pilorama,Техдолг,,IT,540 363,FALSE,TRUE,[MOCK] Обновление фреймворков,[MOCK] Обновлено,31 200,,0,FALSE,TRUE,[MOCK] Рефакторинг легаси,[MOCK] Done,0,,0,FALSE,FALSE,[MOCK] Оптимизация запросов,[MOCK] Done,0,[MOCK] База растет,31 200,FALSE,TRUE,[MOCK] Удаление мертвого кода,[MOCK] Done,14 020,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,2 000,,102 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,2 000,,98 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,2 000,,101 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,2 000,
Client Platform,Pilorama,Влеты,,IT,0,TRUE,TRUE,[MOCK] Исправление инцидентов,[MOCK] Исправлено,0,,0,TRUE,FALSE,[MOCK] Исправление инцидентов,[MOCK] Исправлено,0,[MOCK] Крупный сбой,0,TRUE,TRUE,[MOCK] Исправление инцидентов,[MOCK] Исправлено,0,,44 816,TRUE,TRUE,[MOCK] Исправление инцидентов,[MOCK] Исправлено,14 020,,50 000,TRUE,TRUE,[MOCK] Мониторинг,[MOCK] Ок,0,,50 000,TRUE,TRUE,[MOCK] Мониторинг,[MOCK] Ок,0,,50 000,TRUE,TRUE,[MOCK] Мониторинг,[MOCK] Ок,0,,50 000,TRUE,TRUE,[MOCK] Мониторинг,[MOCK] Ок,0,
Client Platform,Pilorama,"Public API, Marketplace",,"Eurasia, IMF, MENA, Drinkit",0,FALSE,TRUE,[MOCK] Проектирование Public API,[MOCK] Спроектировано,0,,0,FALSE,TRUE,[MOCK] Разработка методов Auth,[MOCK] Готово,0,,0,FALSE,FALSE,[MOCK] Разработка методов Menu,[MOCK] Готово,0,[MOCK] Архитектурная ошибка,0,FALSE,TRUE,[MOCK] Публикация документации,[MOCK] Опубликовано,0,,150 000,TRUE,TRUE,[MOCK] Поддержка разработчиков,[MOCK] Ок,5 000,,250 000,FALSE,TRUE,[MOCK] Новые методы Order,[MOCK] Добавлено,10 000,,155 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,5 000,[MOCK] Жалобы партнеров,152 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Client Platform,Pilorama,Метапрофиль,,"Eurasia, IMF, MENA, Drinkit",0,FALSE,TRUE,[MOCK] Концепция метапрофиля,[MOCK] Утверждена,0,,0,FALSE,TRUE,[MOCK] Объединение ID,[MOCK] Сделано,0,,0,FALSE,FALSE,[MOCK] Миграция данных,[MOCK] Сделано,0,[MOCK] Медленная миграция,0,FALSE,TRUE,[MOCK] Запуск,[MOCK] Успешно,0,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,5 000,,102 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,5 000,,20 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,5 000,,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,5 000,
Client Platform,Pilorama,Мультипрофиль,,"Eurasia, IMF, MENA, Drinkit",0,FALSE,TRUE,[MOCK] Анализ требований,[MOCK] Готово,0,,0,FALSE,TRUE,[MOCK] Реализация переключения,[MOCK] Готово,0,,0,FALSE,TRUE,[MOCK] Тестирование UI,[MOCK] Ок,0,,0,FALSE,FALSE,[MOCK] Релиз,[MOCK] Релиз,0,[MOCK] Блокер релиз-инженера,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,102 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,20 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Client Platform,Pilorama,Гостевой профиль,,"Eurasia, IMF, MENA, Drinkit",0,FALSE,TRUE,[MOCK] Логика гостевого заказа,[MOCK] Готово,0,,0,FALSE,TRUE,[MOCK] Сохранение истории гостя,[MOCK] Готово,0,,0,FALSE,FALSE,[MOCK] Конвертация в клиента,[MOCK] Готово,0,[MOCK] Дублирование данных,0,FALSE,TRUE,[MOCK] Запуск,[MOCK] Запуск,0,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,102 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,20 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Client Platform,Pilorama,Аудит,,IT,0,TRUE,TRUE,[MOCK] Внутренний аудит Q1,[MOCK] Пройден,0,,0,TRUE,TRUE,[MOCK] Внутренний аудит Q2,[MOCK] Пройден,0,,0,TRUE,FALSE,[MOCK] Внутренний аудит Q3,[MOCK] Пройден,0,[MOCK] Найдены нарушения,0,TRUE,TRUE,[MOCK] Внутренний аудит Q4,[MOCK] Пройден,0,,50 000,TRUE,TRUE,[MOCK] Аудит Q1 26,[MOCK] Пройден,1 000,,50 000,TRUE,TRUE,[MOCK] Аудит Q2 26,[MOCK] Пройден,1 000,,0,TRUE,TRUE,[MOCK] Аудит Q3 26,[MOCK] Пройден,1 000,,0,TRUE,TRUE,[MOCK] Аудит Q4 26,[MOCK] Пройден,1 000,
Data Office,Data Platform+Core Data,Databricks и Kusto analytics: поддержка и развитие,Поддержка и развитие databricks...,"Eurasia, IMF, MENA, Drinkit",16 122 315,TRUE,TRUE,"Оптимизация костов, снижение инцидентов и повышение стабильности данных","Оптимизировали косты на 10к$/месяц, снизили количество инцидентов с данным на 30%",2 941 822,,15 425 161,TRUE,TRUE,"затащить данные по меню, поработать над безопасностью","данные по меню дотащили и используются в оценке введения новинок и других процессах, внедрили сканеры безопасности и др.",517 980,,10 792 862,TRUE,FALSE,"МL-модели в Яндексе, переезд на событийную модель заказов","сделали MVP деплоя моделей в Яндексе, перевели на события заказы",684 539,[MOCK] Сложности с Яндексом,6 166 906,FALSE,TRUE,"Переезд на managed таблицы, Core Data Public",[MOCK] Переезд начат,99 228,,2 500 000,FALSE,TRUE,[MOCK] Масштабирование кластера,[MOCK] Завершено,50 000,[MOCK] Закупка железа,2 550 000,FALSE,FALSE,[MOCK] Оптимизация хранилища,[MOCK] -10% объема,50 000,[MOCK] Данные не сжимаются,2 480 000,TRUE,TRUE,[MOCK] Обновление версий,[MOCK] Обновлено,50 000,,2 520 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,50 000,
Data Office,Data Platform+Core Data,Core Data,Основные актуальные данные...,"Eurasia, IMF, MENA, Drinkit",10 947 173,FALSE,TRUE,[MOCK] Покрытие данными 80%,[MOCK] Покрыто 82%,2 353 458,,10 113 180,FALSE,TRUE,[MOCK] Data Quality чеки,[MOCK] Внедрено,414 384,,10 638 583,FALSE,TRUE,[MOCK] Каталог данных,[MOCK] Запущен,675 800,,4 105 020,TRUE,FALSE,[MOCK] Документация витрин,[MOCK] Написана,79 383,[MOCK] Не успели описать все,1 500 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] DQ 99%,50 000,,2 000 000,FALSE,TRUE,[MOCK] Новые домены данных,[MOCK] Добавлено 3 домена,100 000,[MOCK] Новые источники,1 550 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,50 000,[MOCK] Сбой репликации,1 520 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,50 000,
Data Office,Data Platform+Core Data,Clickstream,Проект направленный на то...,"Eurasia, IMF, MENA, Drinkit",1 273 784,FALSE,TRUE,[MOCK] Снижение потери событий,[MOCK] До 3%,588 364,,858 084,FALSE,TRUE,[MOCK] Единый формат событий,[MOCK] Внедрено,103 596,,939 937,FALSE,FALSE,[MOCK] Realtime пайплайн,[MOCK] Запущен,168 950,[MOCK] Лаг в 5 минут,404 877,TRUE,TRUE,[MOCK] Стабилизация,[MOCK] Стабильно,19 846,,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Потери <1%,10 000,,300 000,FALSE,TRUE,[MOCK] Расширение событий,[MOCK] +10 типов,20 000,,205 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,202 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,10 000,[MOCK] Переполнение буфера
Data Office,AI LAb,Умный трекинг,ML-модель прогноза времени...,"Eurasia, IMF, MENA",10 280 573,FALSE,TRUE,[MOCK] Точность прогноза 90%,[MOCK] 91%,259 581,,4 735 497,FALSE,TRUE,[MOCK] Учет загрузки кухни,[MOCK] Внедрено,774 162,,4 960 852,FALSE,FALSE,[MOCK] Раскатка на новые страны,[MOCK] Раскатано,55 697,[MOCK] Особенности локализации,1 600 683,TRUE,TRUE,[MOCK] Поддержка модели,[MOCK] Ок,10 280,,500 000,FALSE,TRUE,[MOCK] Ретрейн на новых данных,[MOCK] Улучшение метрик,20 000,,510 000,FALSE,TRUE,[MOCK] Оптимизация инференса,[MOCK] -50ms latency,20 000,,490 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,10 000,,505 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,10 000,
Data Office,AI LAb,Умный учет,ML-модели прогноза расхода...,Eurasia,7 822 126,FALSE,TRUE,[MOCK] Снижение списаний на 5%,[MOCK] Снижено на 6%,151 265,,4 208 984,FALSE,TRUE,[MOCK] Учет сезонности,[MOCK] Внедрено,856 404,,5 180 842,FALSE,FALSE,[MOCK] Интеграция с автозаказом,[MOCK] Готово,59 215,[MOCK] Ошибки API,1 235 769,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,7 822,,400 000,FALSE,TRUE,[MOCK] Ретрейн модели,[MOCK] Точность +1%,15 000,,600 000,FALSE,TRUE,[MOCK] Новые фичи,[MOCK] Внедрено,25 000,,405 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,10 000,[MOCK] Модель деградирует,410 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,
Data Office,AI LAb,Автографики,ML-модель прогноза кол-ва...,Eurasia,829 512,FALSE,TRUE,[MOCK] Повышение точности,[MOCK] +2%,12 995,,1 521 694,FALSE,TRUE,[MOCK] Учет праздников,[MOCK] Внедрено,146 132,,1 218 192,FALSE,TRUE,[MOCK] Учет погоды,[MOCK] Внедрено,131 859,,455 973,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,2 404,[MOCK] Нехватка данных,200 000,FALSE,TRUE,[MOCK] Ретрейн,[MOCK] Точность +0.5%,5 000,,205 000,FALSE,TRUE,[MOCK] Оптимизация,[MOCK] Быстрее на 10%,5 000,,195 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,202 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Data Office,AI LAb,ЦО 3.0,ML-модель для прогнозирования...,Eurasia,0,FALSE,TRUE,[MOCK] Сбор данных цен конкурентов,[MOCK] Собрано,0,,382 300,FALSE,TRUE,[MOCK] Обучение модели эластичности,[MOCK] Обучена,37 816,,558 585,FALSE,FALSE,[MOCK] Симуляция изменения цен,[MOCK] Проведена,214 101,[MOCK] Результаты спорные,14 132,FALSE,TRUE,[MOCK] Пилот динамического ЦО,[MOCK] Успешно,5 921,,500 000,FALSE,TRUE,[MOCK] Раскатка,[MOCK] Раскатано 50%,20 000,[MOCK] Осторожная раскатка,150 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,10 000,,152 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Стабильно,10 000,[MOCK] Недовольство франчайзи,148 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,10 000,
Data Office,AI LAb,Автоматическая оценка дефектов,ML-модели для обнаружения...,Eurasia,4 153 565,FALSE,TRUE,[MOCK] Детекция горелой пиццы,[MOCK] Точность 95%,32 486,,4 252 861,FALSE,TRUE,[MOCK] Детекция неровных бортов,[MOCK] Точность 90%,292 264,,4 635 313,FALSE,FALSE,[MOCK] Детекция ингредиентов,[MOCK] Точность 85%,263 719,[MOCK] Проблемы с освещением,1 501 781,FALSE,TRUE,[MOCK] Интеграция с планшетом КК,[MOCK] Готово,4 807,,400 000,FALSE,TRUE,[MOCK] Новые классы дефектов,[MOCK] Добавлено 5 классов,20 000,,410 000,FALSE,TRUE,[MOCK] Ускорение работы,[MOCK] Realtime,20 000,,405 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,395 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,
Data Office,Forks on fire,Развитие суперсета,Развитие суперсета. Например...,"Eurasia, IMF, MENA, Drinkit",457 377,FALSE,TRUE,[MOCK] Обновление версии Superset,[MOCK] Обновлено,185 140,,340 290,FALSE,TRUE,[MOCK] Новые типы чартов,[MOCK] Добавлены,68 053,,336 321,FALSE,TRUE,[MOCK] Оптимизация кэширования,[MOCK] Сделано,64 084,,217 789,FALSE,FALSE,[MOCK] Улучшение UI фильтров,[MOCK] Сделано,8 569,[MOCK] Баги в UI,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,205 000,FALSE,TRUE,[MOCK] Обновление версии,[MOCK] Обновлено,10 000,,198 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,202 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,
Data Office,Forks on fire,Change платформа,Оффлайн АБ-платформа...,Drinkit,0,FALSE,TRUE,[MOCK] MVP платформы,[MOCK] Готово,0,,0,FALSE,TRUE,[MOCK] Интеграция с кассой,[MOCK] Готово,0,,56 589,FALSE,FALSE,[MOCK] Отчетность по тестам,[MOCK] Готово,0,[MOCK] Данные расходятся,54 447,FALSE,TRUE,[MOCK] Запуск первых тестов,[MOCK] Запущено,2 142,,150 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,152 000,FALSE,TRUE,[MOCK] Развитие функционала,[MOCK] Новые метрики,10 000,,50 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,5 000,[MOCK] Ошибка расчета,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Data Office,Ad-hoc Analytics,Дата салфетка,,IT,0,TRUE,TRUE,[MOCK] Ad-hoc запросы,[MOCK] Выполнено 50,0,,127 607,TRUE,TRUE,[MOCK] Ad-hoc запросы,[MOCK] Выполнено 60,7 824,,53 765,TRUE,FALSE,[MOCK] Ad-hoc запросы,[MOCK] Выполнено 45,0,[MOCK] Завал запросов,0,TRUE,TRUE,[MOCK] Ad-hoc запросы,[MOCK] Выполнено 40,0,,100 000,TRUE,TRUE,[MOCK] Ad-hoc запросы,[MOCK] Выполнено 40,2 000,,102 000,TRUE,TRUE,[MOCK] Ad-hoc запросы,[MOCK] Выполнено 40,2 000,,20 000,TRUE,TRUE,[MOCK] Ad-hoc запросы,[MOCK] Выполнено 40,2 000,,0,TRUE,TRUE,[MOCK] Ad-hoc запросы,[MOCK] Выполнено 40,2 000,
Data Office,Ad-hoc Analytics,Проект Меню 3.0,это аналитический инструмент...,Eurasia,0,FALSE,TRUE,[MOCK] Сбор метрик эффективности,[MOCK] Собрано,0,,0,FALSE,TRUE,[MOCK] Матрица BCG,[MOCK] Построена,0,,0,FALSE,FALSE,[MOCK] Дашборд ассортимента,[MOCK] Готов,0,[MOCK] Нет доступа к данным,0,FALSE,TRUE,[MOCK] Внедрение в процессы,[MOCK] Внедрено,0,,150 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Используется,5 000,,152 000,TRUE,TRUE,[MOCK] Анализ результатов,[MOCK] Отчет,5 000,,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
Data Office,Ad-hoc Analytics,Аналитическая поддержка,Анализ падения метрики LFL...,Eurasia,4 986 643,TRUE,TRUE,[MOCK] Ежемесячные отчеты LFL,[MOCK] Подготовлены,31 994,,5 800 128,TRUE,TRUE,[MOCK] Анализ промо-акций,[MOCK] Проведен,409 492,,6 252 751,TRUE,TRUE,[MOCK] Подготовка материалов СД,[MOCK] Готово,0,,2 251 125,TRUE,FALSE,[MOCK] Прогноз на 2026,[MOCK] Сделан,54 765,[MOCK] Ошибка прогноза,2 000 000,TRUE,TRUE,[MOCK] Аналитика Q1,[MOCK] Отчеты сданы,50 000,,2 050 000,TRUE,TRUE,[MOCK] Аналитика Q2,[MOCK] Отчеты сданы,50 000,,1 950 000,TRUE,TRUE,[MOCK] Аналитика Q3,[MOCK] Отчеты сданы,50 000,,1 980 000,TRUE,TRUE,[MOCK] Аналитика Q4,[MOCK] Отчеты сданы,50 000,
Data Office,Personalisation,Динамическое комбо,динамическое изменение скидки...,Eurasia,0,FALSE,TRUE,[MOCK] Разработка логики скидок,[MOCK] Готово,0,,2 967 915,FALSE,TRUE,[MOCK] Интеграция с корзиной,[MOCK] Готово,81 194,,114 159,FALSE,FALSE,[MOCK] Тест на группе юзеров,[MOCK] Успешно,0,[MOCK] Низкая конверсия,748 384,FALSE,TRUE,[MOCK] Полномасштабный запуск,[MOCK] Запущено,4 447,,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,205 000,FALSE,TRUE,[MOCK] Оптимизация скидок,[MOCK] Маржа +1%,10 000,,195 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,10 000,[MOCK] Баг в расчетах,202 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,
Data Office,Personalisation,Динамический промис,модель прогнозирования времени...,Eurasia,0,FALSE,TRUE,[MOCK] Улучшение прогноза пробок,[MOCK] Внедрено,0,,0,FALSE,TRUE,[MOCK] Учет нагрузки на кухню,[MOCK] Внедрено,0,,462 820,FALSE,FALSE,[MOCK] АБ тест обещаний,[MOCK] Проведен,-372 524,[MOCK] Ухудшение метрик,889 069,FALSE,TRUE,[MOCK] Раскатка улучшений,[MOCK] Раскатано,0,,250 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,5 000,,255 000,FALSE,TRUE,[MOCK] Ретрейн,[MOCK] Точность +2%,10 000,,248 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,5 000,,252 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Стабильно,5 000,
Data Office,Personalisation,Динамическая стоимость доставки,модель прогнозирования миниальной...,Eurasia,3 211 158,FALSE,TRUE,[MOCK] Модель спроса на курьеров,[MOCK] Готово,6 497,,3 111 186,FALSE,TRUE,[MOCK] Динамическая цена в приложении,[MOCK] Готово,58 453,,3 293 516,FALSE,FALSE,[MOCK] Пилот в Москве,[MOCK] Запущен,296 683,[MOCK] Негатив курьеров,439 295,FALSE,TRUE,[MOCK] Масштабирование,[MOCK] Идет по плану,3 485,,400 000,FALSE,TRUE,[MOCK] Завершение раскатки,[MOCK] Вся сеть,20 000,,410 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,405 000,FALSE,FALSE,[MOCK] Тюнинг модели,[MOCK] Прибыль +2%,15 000,[MOCK] Риск оттока,398 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,
Data Office,Personalisation,Персональное меню,персональное ранжирование...,Eurasia,3 114 275,FALSE,TRUE,[MOCK] Ранжирование категорий,[MOCK] Готово,35 735,,2 993 510,FALSE,TRUE,[MOCK] Ранжирование продуктов,[MOCK] Готово,350 717,,2 405 714,FALSE,FALSE,[MOCK] Персонализация новинок,[MOCK] Готово,296 683,[MOCK] Нет данных о новинках,939 616,FALSE,TRUE,[MOCK] АБ тест выдачи,[MOCK] +3% конверсия,4 928,,400 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,410 000,FALSE,TRUE,[MOCK] Улучшение алгоритма,[MOCK] CTR +1%,15 000,,405 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,10 000,[MOCK] Медленная выдача,398 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,
Data Office,Personalisation,Рекомендации в корзине,модель подбора персональных...,"Eurasia, IMF, MENA",1 989 584,FALSE,TRUE,[MOCK] Алгоритм кросс-сейла,[MOCK] Готов,38 984,,2 356 884,FALSE,TRUE,[MOCK] Дизайн блока рекомендаций,[MOCK] Готов,350 717,,3 768 798,FALSE,FALSE,[MOCK] Запуск в приложении,[MOCK] Запущен,296 683,[MOCK] Баги верстки,73 385,FALSE,TRUE,[MOCK] Анализ эффективности,[MOCK] +5% к чеку,1 562,,300 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,310 000,FALSE,TRUE,[MOCK] Новые правила реков,[MOCK] Внедрено,15 000,,305 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,295 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,
Data Office,Personalisation,Персональные цены,персональные скидки на персональные...,Eurasia,239 849,FALSE,TRUE,[MOCK] Логика расчета скидки,[MOCK] Готово,9 746,,2 377 228,FALSE,TRUE,[MOCK] Интеграция с процессингом,[MOCK] Готово,209 718,,2 993 349,FALSE,FALSE,[MOCK] Тест на чувствительность к цене,[MOCK] Проведен,889 369,[MOCK] Нет эффекта,715 292,FALSE,TRUE,[MOCK] Пилотный запуск,[MOCK] Ок,59 815,,400 000,FALSE,TRUE,[MOCK] Раскатка,[MOCK] Раскатано,20 000,,200 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,,205 000,TRUE,FALSE,[MOCK] Поддержка,[MOCK] Ок,10 000,[MOCK] Ошибка скидки,198 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,10 000,
Data Office,Personalisation,Поиск,поиск в меню (рекомендации продуктов),Eurasia,0,FALSE,TRUE,[MOCK] Настройка синонимов,[MOCK] Настроено,0,,1 041 372,FALSE,TRUE,[MOCK] Исправление опечаток,[MOCK] Внедрено,-551 082,,83 095,FALSE,FALSE,[MOCK] Поиск по ингредиентам,[MOCK] Внедрено,0,[MOCK] Неточный поиск,82 014,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,0,,100 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,102 000,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,,0,TRUE,TRUE,[MOCK] Поддержка,[MOCK] Ок,5 000,
